Scaffold ID,Scaffold Original ID,Scaffold Name,IMG Genome ID (IMG Taxon ID),Genome Name / Sample Name,Scaffold Topology,NCBI Molecular Type,Scaffold Gene Count,Scaffold Nucleotide Length (bp),Scaffold GC Content,Scaffold Read Depth,NCBI Domain,NCBI Phylum,NCBI Class,NCBI Order,NCBI Family,NCBI Genus,NCBI Species,NCBI Lineage,NCBI Lineage Percentage,GTDB Domain,GTDB Phylum,GTDB Class,GTDB Order,GTDB Family,GTDB Genus,GTDB Species,GTDB Lineage,GTDB Lineage Percentage,In MetaBAT Bins,MetaBAT Bins,In EukCC Bins,EukCC Bins,Topology,vOTU,Viral Lineage,Quality,Completeness,High Confidence,Predicted Host Lineage,UViG ID,UViG Count,Topology,pOTU,MPF,Source,geNomad Score,Predicted Host Lineage,Plasmid ID,Plasmid Count,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Specific Ecosystem,Habitat,Host Name
2728451350,,Methanomicrobiales archaeon Methan_07 : Ga0154271_1021,2728369543,Methanomicrobiales archaeon Methan_07,linear,genomic DNA,26,23776,61.09,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,unclassified,unclassified,Methanomicrobiales archaeon Methan_07,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; unclassified; unclassified; Methanomicrobiales archaeon Methan_07,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus sp001896715,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus sp001896715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728451404,,Methanomicrobiales archaeon Methan_07 : Ga0154271_1075,2728369543,Methanomicrobiales archaeon Methan_07,linear,genomic DNA,3,3986,61.29,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,unclassified,unclassified,Methanomicrobiales archaeon Methan_07,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; unclassified; unclassified; Methanomicrobiales archaeon Methan_07,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus sp001896715,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus sp001896715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728451956,,Methanomicrobiales archaeon Methan_06 : Ga0154272_1230,2728369544,Methanomicrobiales archaeon Methan_06,linear,genomic DNA,4,3555,47.74,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,unclassified,unclassified,Methanomicrobiales archaeon Methan_06,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; unclassified; unclassified; Methanomicrobiales archaeon Methan_06,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum hungatei,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanospirillaceae; Methanospirillum; Methanospirillum hungatei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728452720,,Methanosarcinales archaeon Methan_04 : Ga0154274_1181,2728369546,Methanosarcinales archaeon Methan_04,linear,genomic DNA,4,4320,56.44,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,unclassified,unclassified,Methanosarcinales archaeon Methan_04,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; unclassified; unclassified; Methanosarcinales archaeon Methan_04,,Archaea,Halobacteriota,Methanosarcinia,Methanotrichales,Methanotrichaceae,Methanothrix,Methanothrix soehngenii,Archaea; Halobacteriota; Methanosarcinia; Methanotrichales; Methanotrichaceae; Methanothrix; Methanothrix soehngenii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728453987,,Methanosarcinales archaeon Methan_01 : Ga0154277_104,2728369549,Methanosarcinales archaeon Methan_01,linear,genomic DNA,55,35000,60.47,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,unclassified,unclassified,Methanosarcinales archaeon Methan_01,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; unclassified; unclassified; Methanosarcinales archaeon Methan_01,,Archaea,Halobacteriota,Methanosarcinia,Methanotrichales,Methanotrichaceae,Methanothrix_A,Methanothrix_A sp001602645,Archaea; Halobacteriota; Methanosarcinia; Methanotrichales; Methanotrichaceae; Methanothrix_A; Methanothrix_A sp001602645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751234902,,Bacteroidales bacterium Bact_01 : Ga0154263_1107,2751185625,Bacteroidales bacterium Bact_01,linear,genomic DNA,11,7146,44.64,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,unclassified,unclassified,Bacteroidales bacterium Bact_01,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; unclassified; unclassified; Bacteroidales bacterium Bact_01,,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unclassified,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Dysgonomonadaceae; Proteiniphilum; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754426195,,Methanobrevibacter sp. bin 1 : Ga0139386_1036,2754412515,Methanobrevibacter sp. bin 1,linear,genomic DNA,38,41211,32.9,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,unclassified,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; unclassified,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Unclassified,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754426828,,Methanohalophilus euhalobius WG1_MB : Ga0205985_11,2754412526,Methanohalophilus euhalobius WG1_MB,linear,genomic DNA,2157,1978025,42.11,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,Methanohalophilus euhalobius,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanohalophilus; Methanohalophilus euhalobius,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,Methanohalophilus euhalobius,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanohalophilus; Methanohalophilus euhalobius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754433290,,Methanosphaera stadtmanae PA5 : Ga0214161_1016,2754412591,Methanosphaera stadtmanae PA5,linear,genomic DNA,47,45590,28.95,1,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanosphaera; Methanosphaera stadtmanae,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanosphaera; Methanosphaera stadtmanae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756206448,,Methanimicrococcus blatticola DSM 13328 : Ga0215689_102,2756170388,Methanimicrococcus blatticola DSM 13328,linear,genomic DNA,244,260206,42.33,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus,Methanimicrococcus blatticola,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanimicrococcus; Methanimicrococcus blatticola,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus,Methanimicrococcus blatticola,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanimicrococcus; Methanimicrococcus blatticola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757325680,,Methanothermobacter defluvii DSM 7466 : Ga0215653_11,2757320366,Methanothermobacter defluvii DSM 7466,linear,genomic DNA,1158,1110228,49.46,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter defluvii,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter defluvii,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter,Methanothermobacter thermautotrophicus,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanothermobacteraceae; Methanothermobacter; Methanothermobacter thermautotrophicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757368751,,Methanopyrus sp. SNP6 : Ga0226085_11,2757320857,Methanopyrus sp. SNP6,circular,genomic DNA,1574,1421621,58,1,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus sp. SNP6,Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Methanopyrus sp. SNP6,,Archaea,Methanobacteriota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus sp002201895,Archaea; Methanobacteriota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Methanopyrus sp002201895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757368757,,Methanopyrus sp. KOL6 : Ga0226396_11,2757320861,Methanopyrus sp. KOL6,circular,genomic DNA,1573,1430309,57.67,1,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus sp. KOL6,Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Methanopyrus sp. KOL6,,Archaea,Methanobacteriota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus sp002201895,Archaea; Methanobacteriota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Methanopyrus sp002201895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770948356,,unclassified Archaeon Obs3_genome_054 Obs3_genome_054 : Ga0254950_138,2770939383,unclassified Archaeon Obs3_genome_054 Obs3_genome_054,linear,genomic DNA,7,5391,50.34,1,Archaea,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; unclassified; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,WYZ-LMO10,WYZ-LMO10 sp004347955,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; WYZ-LMO10; WYZ-LMO10 sp004347955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770959847,,Methanosaeta sp. BinDG074mb30 : Ga0256585_1043,2770939522,Methanosaeta sp. BinDG074mb30,linear,genomic DNA,139,142813,53.4,1,Archaea,Euryarchaeota,Methanomicrobia,Methanotrichales,Methanotrichaceae,Methanothrix,unclassified,Archaea; Euryarchaeota; Methanomicrobia; Methanotrichales; Methanotrichaceae; Methanothrix; unclassified,,Archaea,Halobacteriota,Methanosarcinia,Methanotrichales,Methanotrichaceae,UBA114,Unclassified,Archaea; Halobacteriota; Methanosarcinia; Methanotrichales; Methanotrichaceae; UBA114; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770971097,,unclassified Methanosarcinaceae BinUmb45 : Ga0256708_1173,2770939655,unclassified Methanosarcinaceae BinUmb45,linear,genomic DNA,29,31201,44.76,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,unclassified,unclassified,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; unclassified; unclassified,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans,Unclassified,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanomethylovorans; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770971275,,Methanobacterium sp. BinDmb120 : Ga0256710_1021,2770939657,Methanobacterium sp. BinDmb120,linear,genomic DNA,47,38733,41.6,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,unclassified,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; unclassified,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium formicicum,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium formicicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861496,,Unclassified Crenarchaeota JZ-1 bin_66 : Ga0263245_11,2773857641,Unclassified Crenarchaeota JZ-1 bin_66,linear,genomic DNA,1360,1261818,43.63,1,Archaea,Thermoproteota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Thermoproteota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Nezhaarchaeales,WYZ-LMO8,WYZ-LMO8,WYZ-LMO8 sp004347965,Archaea; Thermoproteota; Methanomethylicia; Nezhaarchaeales; WYZ-LMO8; WYZ-LMO8; WYZ-LMO8 sp004347965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861525,,Unclassified Hadesarchaeota JZ-1 bin_103 : Ga0263246_127,2773857642,Unclassified Hadesarchaeota JZ-1 bin_103,linear,genomic DNA,38,34706,53.11,1,Archaea,Candidatus Hadarchaeota,Candidatus Hadarchaeia,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Hadarchaeota; Candidatus Hadarchaeia; unclassified; unclassified; unclassified; unclassified,,Archaea,Hadarchaeota,Hadarchaeia,Hadarchaeales,WYZ-LMO6,WYZ-LMO6,Unclassified,Archaea; Hadarchaeota; Hadarchaeia; Hadarchaeales; WYZ-LMO6; WYZ-LMO6; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861566,,Unclassified Methanomassiliicoccales JZ-2 bin_168 : Ga0263247_105,2773857643,Unclassified Methanomassiliicoccales JZ-2 bin_168,linear,genomic DNA,144,151989,43.15,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,unclassified,unclassified,unclassified,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; unclassified; unclassified; unclassified,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,JACIVX01,JACIVX01,Unclassified,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; JACIVX01; JACIVX01; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861578,,Unclassified Hadesarchaeota JZ-2 bin_199 : Ga0263248_107,2773857644,Unclassified Hadesarchaeota JZ-2 bin_199,linear,genomic DNA,81,86281,61.52,1,Archaea,Candidatus Hadarchaeota,Candidatus Hadarchaeia,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Hadarchaeota; Candidatus Hadarchaeia; unclassified; unclassified; unclassified; unclassified,,Archaea,Hadarchaeota,Hadarchaeia,Hadarchaeales,WYZ-LMO6,WYZ-LMO6,Unclassified,Archaea; Hadarchaeota; Hadarchaeia; Hadarchaeales; WYZ-LMO6; WYZ-LMO6; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861594,,Unclassified Verstraetearchaeota JZ-2 bin_200 : Ga0263249_103,2773857645,Unclassified Verstraetearchaeota JZ-2 bin_200,linear,genomic DNA,99,92897,44.94,1,Archaea,Candidatus Methanomethylicota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Methanomethylicota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,WYZ-LMO10,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; WYZ-LMO10; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861637,,Unclassified Crenarchaetoa JZ-2 bin_220 : Ga0263250_108,2773857646,Unclassified Crenarchaetoa JZ-2 bin_220,linear,genomic DNA,47,40874,40.56,1,Archaea,Thermoproteota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Thermoproteota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,JACAEJ01,JACAEJ01,Unclassified,Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; JACAEJ01; JACAEJ01; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861684,,Unclassified Verstraetearchaeota GMQP bin_44 : Ga0263253_11,2773857647,Unclassified Verstraetearchaeota GMQP bin_44,linear,genomic DNA,621,525074,28.96,1,Archaea,Candidatus Methanomethylicota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Methanomethylicota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,JANXER01,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; JANXER01; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861694,,Unclassified Verstraetearchaeota JZ-3 bin_106 : Ga0263252_104,2773857648,Unclassified Verstraetearchaeota JZ-3 bin_106,linear,genomic DNA,72,70025,45.11,1,Archaea,Candidatus Methanomethylicota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Methanomethylicota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,WYZ-LMO10,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; WYZ-LMO10; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861778,,Unclassified Verstraetearchaeota DRTY-6 bin_144 : Ga0263254_139,2773857649,Unclassified Verstraetearchaeota DRTY-6 bin_144,linear,genomic DNA,16,11633,46.27,1,Archaea,Candidatus Methanomethylicota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Methanomethylicota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,WYZ-LMO10,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; WYZ-LMO10; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861812,,Unclassified Verstraetearchaeota JZ-3 bin_107 : Ga0263255_106,2773857650,Unclassified Verstraetearchaeota JZ-3 bin_107,linear,genomic DNA,62,55300,46.16,1,Archaea,Candidatus Methanomethylicota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Candidatus Methanomethylicota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,WYZ-LMO10,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; WYZ-LMO10; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861856,,Unclassified Crenarchaeota ZMQR bin_18 : Ga0263256_12,2773857651,Unclassified Crenarchaeota ZMQR bin_18,linear,genomic DNA,475,426275,45.43,1,Archaea,Thermoproteota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Thermoproteota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Nezhaarchaeales,WYZ-LMO8,WYZ-LMO8,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Nezhaarchaeales; WYZ-LMO8; WYZ-LMO8; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861861,,Unclassified Crenarchaeota GMQP bin_37 : Ga0263257_11,2773857652,Unclassified Crenarchaeota GMQP bin_37,linear,genomic DNA,1462,1322957,45.16,1,Archaea,Thermoproteota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Thermoproteota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Thermoproteota,Methanomethylicia,Nezhaarchaeales,WYZ-LMO8,WYZ-LMO8,Unclassified,Archaea; Thermoproteota; Methanomethylicia; Nezhaarchaeales; WYZ-LMO8; WYZ-LMO8; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773861864,,Unclassified Archaeoglobales GMQP bin_32 : Ga0263258_102,2773857653,Unclassified Archaeoglobales GMQP bin_32,linear,genomic DNA,264,237425,41.28,1,Archaea,Methanobacteriota,Archaeoglobi,Archaeoglobales,unclassified,unclassified,unclassified,Archaea; Methanobacteriota; Archaeoglobi; Archaeoglobales; unclassified; unclassified; unclassified,,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,WYZ-LMO2,Unclassified,Archaea; Halobacteriota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; WYZ-LMO2; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773863067,,Methanoplasma sp. Cu122P5bin30 (Reconstructed genome of Methanoplasma sp. from metagenomic bins of Cu122P5) : Ga0263483_174,2773857677,Methanoplasma sp. Cu122P5bin30,linear,genomic DNA,10,9653,49.98,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Candidatus Methanoplasma,unclassified,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Candidatus Methanoplasma; unclassified,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Methanoplasma,Methanoplasma termitum,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomethylophilaceae; Methanoplasma; Methanoplasma termitum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773863303,,Unclassified Methanomassiliicoccaceae Cu122P4bin8 (Reconstructed genome of Methanomassiliicoccaceae from metagenomic bin of Cu122P4) : Ga0263486_1079,2773857679,Unclassified Methanomassiliicoccaceae Cu122P4bin8,linear,genomic DNA,6,4528,51.07,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,unclassified,unclassified,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; unclassified; unclassified,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Methanoplasma,Unclassified,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomethylophilaceae; Methanoplasma; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773863429,,Unclassified Methanomassiliicoccaceae Emb289P3bin41 (Reconstructed genome of Euryarchaeota from metagenomic bins of Emb289P3) : Ga0263487_1016,2773857680,Unclassified Methanomassiliicoccaceae Emb289P3bin41,linear,genomic DNA,19,16983,47.92,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,unclassified,unclassified,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; unclassified; unclassified,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,WRKA01,WRKA01 sp009784745,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomethylophilaceae; WRKA01; WRKA01 sp009784745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
