Name	Description
3300033164	assembled Ga0334894_10358501 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10000011119 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_1000002339 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_100012879 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_100024847 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_100030175 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_100059634 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_100120911 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_100175318 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10022977 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10080664 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10105012 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10136541 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10325902 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10378241 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10379692 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10393521 methyl-coenzyme M reductase alpha subunit
3300033171	assembled Ga0334895_10435622 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000011_26926_28578 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000054_128604_130259 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000415_63228_64880 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000505_27628_29283 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000517_26405_28060 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000562_20968_22623 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000594_45038_46717 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_000639_46376_48055 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_001304_20790_22442 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_001562_9902_11581 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_006059_1879_3585 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_009074_1704_3383 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_010460_2144_3799 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_043552_3_1340 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_055531_3_1325 methyl-coenzyme M reductase alpha subunit
3300037528	assembled Ga0334897_063489_3_1247 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_1000016399 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_1000058121 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_100038435 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_100055051 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10005868 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_100105210 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_100137120 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_100159819 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10020138 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10028623 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10049537 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10080384 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10119803 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10169202 methyl-coenzyme M reductase alpha subunit
3300033167	assembled Ga0334898_10380931 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100047519 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100048913 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100052141 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100058748 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100068142 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100120024 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100131920 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_10015986 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_100164417 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_10072745 methyl-coenzyme M reductase alpha subunit
3300033166	assembled Ga0334900_10074894 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100004392 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100037424 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100044213 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10004768 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100049510 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100060536 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100083135 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10010349 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_100126411 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10047058 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10071584 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10121311 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10178441 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10283241 methyl-coenzyme M reductase alpha subunit
3300033162	assembled Ga0334901_10337361 methyl-coenzyme M reductase alpha subunit
3300033991	assembled Ga0334965_0014895_1893_3614 methyl-coenzyme M reductase alpha subunit
3300033991	assembled Ga0334965_0041231_3_1619 methyl-coenzyme M reductase alpha subunit
3300033991	assembled Ga0334965_0059155_2_1294 methyl-coenzyme M reductase alpha subunit
3300033991	assembled Ga0334965_0084080_2_1423 methyl-coenzyme M reductase alpha subunit
3300033991	assembled Ga0334965_0104040_3_1247 methyl-coenzyme M reductase alpha subunit
3300033991	assembled Ga0334965_0106393_2_1231 methyl-coenzyme M reductase alpha subunit
3300034981	assembled Ga0334967_010187_20_1693 methyl-coenzyme M reductase alpha subunit
3300034983	assembled Ga0334969_018427_85_1707 methyl-coenzyme M reductase alpha subunit
3300034984	assembled Ga0334970_002573_988_2739 methyl-coenzyme M reductase alpha subunit
3300032893	assembled Ga0335069_10000150118 methyl-coenzyme M reductase alpha subunit
3300032893	assembled Ga0335069_100036846 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_10000005411 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_1000111329 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_100591654 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_100740732 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_100828681 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_100907524 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_101339582 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_101392692 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_101740832 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_102356083 methyl-coenzyme M reductase alpha subunit
3300032829	assembled Ga0335070_104010131 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_1000042444 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_1000122225 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_1000145714 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_100027926 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_100220737 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_100381795 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_100484263 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_100649483 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_100820815 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_101094743 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_101395762 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_101438192 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_102272272 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_102754311 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_102859761 methyl-coenzyme M reductase alpha subunit
3300032897	assembled Ga0335071_104439621 methyl-coenzyme M reductase alpha subunit
3300033134	assembled Ga0335073_102176982 methyl-coenzyme M reductase alpha subunit
3300032805	assembled Ga0335078_1000652911 methyl-coenzyme M reductase alpha subunit
3300032805	assembled Ga0335078_100172585 methyl-coenzyme M reductase alpha subunit
3300032783	assembled Ga0335079_100228113 methyl-coenzyme M reductase alpha subunit
3300032783	assembled Ga0335079_100983741 methyl-coenzyme M reductase alpha subunit
3300032783	assembled Ga0335079_101134251 methyl-coenzyme M reductase alpha subunit
3300032783	assembled Ga0335079_103903121 methyl-coenzyme M reductase alpha subunit
3300032828	assembled Ga0335080_1000556213 methyl-coenzyme M reductase alpha subunit
3300032828	assembled Ga0335080_101183982 methyl-coenzyme M reductase alpha subunit
3300032892	assembled Ga0335081_100373315 methyl-coenzyme M reductase alpha subunit
3300032892	assembled Ga0335081_105198861 methyl-coenzyme M reductase alpha subunit
3300033004	assembled Ga0335084_101958273 methyl-coenzyme M reductase alpha subunit
3300033004	assembled Ga0335084_102698752 methyl-coenzyme M reductase alpha subunit
3300033004	assembled Ga0335084_102732481 methyl-coenzyme M reductase alpha subunit
3300033004	assembled Ga0335084_102858121 methyl-coenzyme M reductase alpha subunit
3300033004	assembled Ga0335084_104213001 methyl-coenzyme M reductase alpha subunit
3300033004	assembled Ga0335084_104558451 methyl-coenzyme M reductase alpha subunit
3300032770	assembled Ga0335085_100900204 methyl-coenzyme M reductase alpha subunit
3300032770	assembled Ga0335085_102529892 methyl-coenzyme M reductase alpha subunit
3300032770	assembled Ga0335085_102927802 methyl-coenzyme M reductase alpha subunit
3300032770	assembled Ga0335085_103651461 methyl-coenzyme M reductase alpha subunit
3300032770	assembled Ga0335085_104869741 methyl-coenzyme M reductase alpha subunit
3300032362	assembled Ga0337962_10523361 methyl-coenzyme M reductase alpha subunit
3300032369	assembled Ga0337964_1247761 methyl-coenzyme M reductase alpha subunit
3300032795	assembled Ga0346504_102171951 methyl-coenzyme M reductase alpha subunit
3300032883	assembled Ga0346505_102116044 methyl-coenzyme M reductase alpha subunit
3300032883	assembled Ga0346505_106234051 methyl-coenzyme M reductase alpha subunit
3300032883	assembled Ga0346505_108971655 methyl-coenzyme M reductase alpha subunit
3300032796	assembled Ga0346506_13592401 methyl-coenzyme M reductase alpha subunit
3300032796	assembled Ga0346506_18580232 methyl-coenzyme M reductase alpha subunit
3300032797	assembled Ga0346507_1030054843 methyl-coenzyme M reductase alpha subunit
3300032797	assembled Ga0346507_107830271 methyl-coenzyme M reductase alpha subunit
3300032797	assembled Ga0346507_109695046 methyl-coenzyme M reductase alpha subunit
3300032798	assembled Ga0346508_14587701 methyl-coenzyme M reductase alpha subunit
3300032884	assembled Ga0346514_103276729 methyl-coenzyme M reductase alpha subunit
3300032931	assembled Ga0346524_103439261 methyl-coenzyme M reductase alpha subunit
3300032931	assembled Ga0346524_103643581 methyl-coenzyme M reductase alpha subunit
3300032931	assembled Ga0346524_104933292 methyl-coenzyme M reductase alpha subunit
3300032931	assembled Ga0346524_105750952 methyl-coenzyme M reductase alpha subunit
3300032931	assembled Ga0346524_109681276 methyl-coenzyme M reductase alpha subunit
3300033153	assembled Ga0366824_100134061 methyl-coenzyme M reductase alpha subunit
3300033153	assembled Ga0366824_10030275 methyl-coenzyme M reductase alpha subunit
3300033153	assembled Ga0366824_11346125 methyl-coenzyme M reductase alpha subunit
3300033142	assembled Ga0366826_10007411 methyl-coenzyme M reductase alpha subunit
3300033142	assembled Ga0366826_10063995 methyl-coenzyme M reductase alpha subunit
3300033142	assembled Ga0366826_10207545 methyl-coenzyme M reductase alpha subunit
3300033142	assembled Ga0366826_11955472 methyl-coenzyme M reductase alpha subunit
3300033155	assembled Ga0366827_10311211 methyl-coenzyme M reductase alpha subunit
3300033155	assembled Ga0366827_10394775 methyl-coenzyme M reductase alpha subunit
3300033155	assembled Ga0366827_10673761 methyl-coenzyme M reductase alpha subunit
3300033143	assembled Ga0366829_11097025 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_100253511 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_10058219 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_101026418 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_10107008 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_105749211 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_10718193 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_11424441 methyl-coenzyme M reductase alpha subunit
3300033148	assembled Ga0366832_12329471 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_100009367 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_100011082 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_10001136 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_1000128115 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_100098940 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_100107050 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_10021651 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_100261919 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_100288434 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_101030813 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_10379514 methyl-coenzyme M reductase alpha subunit
3300033141	assembled Ga0366833_10394561 methyl-coenzyme M reductase alpha subunit
3300033150	assembled Ga0366835_1000005112 methyl-coenzyme M reductase alpha subunit
3300033150	assembled Ga0366835_100012836 methyl-coenzyme M reductase alpha subunit
3300033150	assembled Ga0366835_100022468 methyl-coenzyme M reductase alpha subunit
3300033150	assembled Ga0366835_100027847 methyl-coenzyme M reductase alpha subunit
