Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Scaffold ID
3300030449 assembled Ga0169475_1000020145,Ga0169475_1000020145,methyl-coenzyme M reductase alpha subunit,3300030449,Biosolids microbial communities from sewage treatment plant in Sweden - SWESTP27 - Henriksdal-digested 139 (*) (MER-FS) (assembled),1,Ga0169475_1000020
3300030493 assembled Ga0310040_100007131,Ga0310040_100007131,methyl-coenzyme M reductase alpha subunit,3300030493,"Bioremediated contaminated groundwater from EPA Superfund site, New Mexico - Sample HSE6-23 (v2) (version 2) (*) (MER-FS) (assembled)",1,Ga0310040_1000071
3300030493 assembled Ga0310040_100136117,Ga0310040_100136117,methyl-coenzyme M reductase alpha subunit,3300030493,"Bioremediated contaminated groundwater from EPA Superfund site, New Mexico - Sample HSE6-23 (v2) (version 2) (*) (MER-FS) (assembled)",1,Ga0310040_1001361
3300030493 assembled Ga0310040_100003479,Ga0310040_100003479,methyl-coenzyme M reductase alpha subunit,3300030493,"Bioremediated contaminated groundwater from EPA Superfund site, New Mexico - Sample HSE6-23 (v2) (version 2) (*) (MER-FS) (assembled)",1,Ga0310040_1000034
3300030493 assembled Ga0310040_100032041,Ga0310040_100032041,methyl-coenzyme M reductase alpha subunit,3300030493,"Bioremediated contaminated groundwater from EPA Superfund site, New Mexico - Sample HSE6-23 (v2) (version 2) (*) (MER-FS) (assembled)",1,Ga0310040_1000320
3300030493 assembled Ga0310040_100033723,Ga0310040_100033723,methyl-coenzyme M reductase alpha subunit,3300030493,"Bioremediated contaminated groundwater from EPA Superfund site, New Mexico - Sample HSE6-23 (v2) (version 2) (*) (MER-FS) (assembled)",1,Ga0310040_1000337
3300030616 assembled Ga0272442_100481665,Ga0272442_100481665,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10048166
3300030616 assembled Ga0272442_1000428110,Ga0272442_1000428110,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10004281
3300030616 assembled Ga0272442_100190824,Ga0272442_100190824,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10019082
3300030616 assembled Ga0272442_100782384,Ga0272442_100782384,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10078238
3300030616 assembled Ga0272442_1000020376,Ga0272442_1000020376,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10000203
3300030616 assembled Ga0272442_10000147120,Ga0272442_10000147120,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10000147
3300030616 assembled Ga0272442_100097066,Ga0272442_100097066,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10009706
3300030616 assembled Ga0272442_10000002103,Ga0272442_10000002103,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10000002
3300030616 assembled Ga0272442_100420964,Ga0272442_100420964,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10042096
3300030616 assembled Ga0272442_101879391,Ga0272442_101879391,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10187939
3300030616 assembled Ga0272442_101184793,Ga0272442_101184793,methyl-coenzyme M reductase alpha subunit,3300030616,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,Ga0272442_10118479
3300031111 assembled Ga0272444_102301991,Ga0272444_102301991,methyl-coenzyme M reductase alpha subunit,3300031111,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*) (MER-FS) (assembled)",1,Ga0272444_10230199
3300031111 assembled Ga0272444_100375446,Ga0272444_100375446,methyl-coenzyme M reductase alpha subunit,3300031111,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*) (MER-FS) (assembled)",1,Ga0272444_10037544
3300031111 assembled Ga0272444_101812501,Ga0272444_101812501,methyl-coenzyme M reductase alpha subunit,3300031111,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*) (MER-FS) (assembled)",1,Ga0272444_10181250
3300031111 assembled Ga0272444_102005711,Ga0272444_102005711,methyl-coenzyme M reductase alpha subunit,3300031111,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*) (MER-FS) (assembled)",1,Ga0272444_10200571
3300031111 assembled Ga0272444_100351184,Ga0272444_100351184,methyl-coenzyme M reductase alpha subunit,3300031111,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*) (MER-FS) (assembled)",1,Ga0272444_10035118
3300031232 assembled Ga0302323_1001438952,Ga0302323_1001438952,methyl-coenzyme M reductase alpha subunit,3300031232,"Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden - Fen_T0_3 (*) (MER-FS) (assembled)",1,Ga0302323_100143895
3300031235 assembled Ga0265330_1000023746,Ga0265330_1000023746,methyl-coenzyme M reductase alpha subunit,3300031235,"Rhizosphere microbial communities from Carex aquatilis grown in University of Washington, Seatle, WA, United States - 4-19-19 metaG (*) (MER-FS) (assembled)",1,Ga0265330_10000237
3300031247 assembled Ga0265340_100242961,Ga0265340_100242961,methyl-coenzyme M reductase alpha subunit,3300031247,"Rhizosphere microbial communities from Carex aquatilis grown in University of Washington, Seatle, WA, United States - 4-CB2-25 metaG (*) (MER-FS) (assembled)",1,Ga0265340_10024296
3300031251 assembled Ga0265327_100749181,Ga0265327_100749181,methyl-coenzyme M reductase alpha subunit,3300031251,"Rhizosphere microbial communities from Carex aquatilis grown in University of Washington, Seatle, WA, United States - 4-16-21 metaG (*) (MER-FS) (assembled)",1,Ga0265327_10074918
3300031260 assembled Ga0325117_1024424,Ga0325117_1024424,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_102442
3300031260 assembled Ga0325117_13816962,Ga0325117_13816962,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_138169
3300031260 assembled Ga0325117_1191734,Ga0325117_1191734,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_119173
3300031260 assembled Ga0325117_1892952,Ga0325117_1892952,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_189295
3300031260 assembled Ga0325117_1827573,Ga0325117_1827573,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_182757
3300031260 assembled Ga0325117_1717259,Ga0325117_1717259,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_171725
3300031260 assembled Ga0325117_12975518,Ga0325117_12975518,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_129755
3300031260 assembled Ga0325117_1361156,Ga0325117_1361156,methyl-coenzyme M reductase alpha subunit,3300031260,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A1 (*) (MER-FS) (assembled)",1,Ga0325117_136115
3300031344 assembled Ga0265316_102833901,Ga0265316_102833901,methyl-coenzyme M reductase alpha subunit,3300031344,"Rhizosphere microbial communities from Carex aquatilis grown in University of Washington, Seatle, WA, United States - 4-5-22 metaG (*) (MER-FS) (assembled)",1,Ga0265316_10283390
3300031344 assembled Ga0265316_102174251,Ga0265316_102174251,methyl-coenzyme M reductase alpha subunit,3300031344,"Rhizosphere microbial communities from Carex aquatilis grown in University of Washington, Seatle, WA, United States - 4-5-22 metaG (*) (MER-FS) (assembled)",1,Ga0265316_10217425
3300031344 assembled Ga0265316_100675193,Ga0265316_100675193,methyl-coenzyme M reductase alpha subunit,3300031344,"Rhizosphere microbial communities from Carex aquatilis grown in University of Washington, Seatle, WA, United States - 4-5-22 metaG (*) (MER-FS) (assembled)",1,Ga0265316_10067519
3300031369 assembled Ga0307422_10061554,Ga0307422_10061554,methyl-coenzyme M reductase alpha subunit,3300031369,"Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - WE1602-90 (*) (MER-FS) (assembled)",1,Ga0307422_1006155
3300031369 assembled Ga0307422_10120952,Ga0307422_10120952,methyl-coenzyme M reductase alpha subunit,3300031369,"Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - WE1602-90 (*) (MER-FS) (assembled)",1,Ga0307422_1012095
3300031463 assembled Ga0272448_10122921,Ga0272448_10122921,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1012292
3300031463 assembled Ga0272448_10088645,Ga0272448_10088645,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1008864
3300031463 assembled Ga0272448_10074954,Ga0272448_10074954,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1007495
3300031463 assembled Ga0272448_10579875,Ga0272448_10579875,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1057987
3300031463 assembled Ga0272448_11516441,Ga0272448_11516441,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1151644
3300031463 assembled Ga0272448_100038024,Ga0272448_100038024,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1000380
3300031463 assembled Ga0272448_10247384,Ga0272448_10247384,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1024738
3300031463 assembled Ga0272448_10741871,Ga0272448_10741871,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1074187
3300031463 assembled Ga0272448_10181832,Ga0272448_10181832,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1018183
3300031463 assembled Ga0272448_10624633,Ga0272448_10624633,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1062463
3300031463 assembled Ga0272448_100035611,Ga0272448_100035611,methyl-coenzyme M reductase alpha subunit,3300031463,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - YNP-CB-019-1 (*) (MER-FS) (assembled)",1,Ga0272448_1000356
3300031485 assembled Ga0325302_10613592,Ga0325302_10613592,methyl-coenzyme M reductase alpha subunit,3300031485,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A2 (*) (MER-FS) (assembled)",1,Ga0325302_1061359
3300031485 assembled Ga0325302_10652491,Ga0325302_10652491,methyl-coenzyme M reductase alpha subunit,3300031485,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A2 (*) (MER-FS) (assembled)",1,Ga0325302_1065249
3300031485 assembled Ga0325302_100972731,Ga0325302_100972731,methyl-coenzyme M reductase alpha subunit,3300031485,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A2 (*) (MER-FS) (assembled)",1,Ga0325302_1009727
3300031485 assembled Ga0325302_103024344,Ga0325302_103024344,methyl-coenzyme M reductase alpha subunit,3300031485,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A2 (*) (MER-FS) (assembled)",1,Ga0325302_1030243
3300031485 assembled Ga0325302_10674033,Ga0325302_10674033,methyl-coenzyme M reductase alpha subunit,3300031485,"Hydraulic fracturing wastewater microbial communities from a shale gas play in Sichuan Basin, China - A2 (*) (MER-FS) (assembled)",1,Ga0325302_1067403
3300031539 assembled Ga0307380_100255545,Ga0307380_100255545,methyl-coenzyme M reductase alpha subunit,3300031539,"Soil microbial communities from Risofladan, Vaasa, Finland - UN-3 (*) (MER-FS) (assembled)",1,Ga0307380_10025554
3300031539 assembled Ga0307380_1000822211,Ga0307380_1000822211,methyl-coenzyme M reductase alpha subunit,3300031539,"Soil microbial communities from Risofladan, Vaasa, Finland - UN-3 (*) (MER-FS) (assembled)",1,Ga0307380_10008222
3300031539 assembled Ga0307380_1000346222,Ga0307380_1000346222,methyl-coenzyme M reductase alpha subunit,3300031539,"Soil microbial communities from Risofladan, Vaasa, Finland - UN-3 (*) (MER-FS) (assembled)",1,Ga0307380_10003462
3300031539 assembled Ga0307380_100006923,Ga0307380_100006923,methyl-coenzyme M reductase alpha subunit,3300031539,"Soil microbial communities from Risofladan, Vaasa, Finland - UN-3 (*) (MER-FS) (assembled)",1,Ga0307380_10000692
3300031539 assembled Ga0307380_100255542,Ga0307380_100255542,methyl-coenzyme M reductase alpha subunit,3300031539,"Soil microbial communities from Risofladan, Vaasa, Finland - UN-3 (*) (MER-FS) (assembled)",1,Ga0307380_10025554
3300031539 assembled Ga0307380_100281803,Ga0307380_100281803,methyl-coenzyme M reductase alpha subunit,3300031539,"Soil microbial communities from Risofladan, Vaasa, Finland - UN-3 (*) (MER-FS) (assembled)",1,Ga0307380_10028180
